,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,hot_and_new
5,anemos-estiatorio-queens,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.7559948562588, 'longitude': -73.9193926972807}",(718) 255-6111,11552.161423730597,pjzIGnDkwmG-k2XmH65RQQ,https://s3-media3.fl.yelpcdn.com/bphoto/kgLFqSWKf3W88nfehlpgBA/o.jpg,False,"{'address1': '41-15 34th Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['41-15 34th Ave', 'Queens, NY 11103']}",Anemos Estiatorio,+17182556111,,5.0,1,[],https://www.yelp.com/biz/anemos-estiatorio-queens?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
6,the-smoking-pie-queens-2,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.76581, 'longitude': -73.91376}",(718) 255-1102,12740.071165783169,G0g7qh9OekFHoNBENyTQsQ,https://s3-media2.fl.yelpcdn.com/bphoto/nBksU_14MNv_Vz2M-77dog/o.jpg,False,"{'address1': '25-94 Steinway St', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['25-94 Steinway St', 'Queens, NY 11103']}",The Smoking Pie,+17182551102,,3.5,12,[],https://www.yelp.com/biz/the-smoking-pie-queens-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
7,ortomare-ristorante-pizzeria-new-york-2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.80124, 'longitude': -73.96161}",(212) 665-2970,15848.318203716093,WYdrEMBXzOcxffpQczHKww,https://s3-media2.fl.yelpcdn.com/bphoto/9HLHI5FY2C4E5iI60u2-fg/o.jpg,False,"{'address1': '994 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['994 Columbus Ave', 'New York, NY 10025']}",Ortomare Ristorante Pizzeria,+12126652970,,5.0,2,"['pickup', 'delivery']",https://www.yelp.com/biz/ortomare-ristorante-pizzeria-new-york-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
8,miracle-on-centre-at-cowans-public-nutley,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 40.81241, 'longitude': -74.15621}",(973) 542-8151,23344.59646498405,CY9tdct64BhahAaPY5tmcA,https://s3-media4.fl.yelpcdn.com/bphoto/9J7Bshp3TGNAmJUbVCJ5Cw/o.jpg,False,"{'address1': '229 Centre St', 'address2': None, 'address3': '', 'city': 'Nutley', 'zip_code': '07110', 'country': 'US', 'state': 'NJ', 'display_address': ['229 Centre St', 'Nutley, NJ 07110']}",Miracle on Centre at Cowan's Public,+19735428151,,4.5,4,[],https://www.yelp.com/biz/miracle-on-centre-at-cowans-public-nutley?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
0,daytime-brooklyn-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.65859, 'longitude': -73.97811}",,894.1588689283842,aCeHq1ZWKCI_wux0vOW1nA,https://s3-media1.fl.yelpcdn.com/bphoto/Cg7HXuRTaIjjpMrsliLgSA/o.jpg,False,"{'address1': '199 Windsor Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['199 Windsor Pl', 'Brooklyn, NY 11215']}",Daytime,,,5.0,6,[],https://www.yelp.com/biz/daytime-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
1,earnest-tea-cafe-brooklyn-2,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.63538, 'longitude': -74.00989}",(347) 457-5888,4419.130969588137,YjiQODTE-C_lsIE4ierPaA,https://s3-media3.fl.yelpcdn.com/bphoto/GNF5J094bIF2PTNhKthE8g/o.jpg,False,"{'address1': '6008 8th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6008 8th Ave', 'Brooklyn, NY 11220']}",Earnest Tea Cafe,+13474575888,,4.0,5,[],https://www.yelp.com/biz/earnest-tea-cafe-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
2,rosalias-cafe-brooklyn,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.67592, 'longitude': -73.9498}",(718) 758-4640,2430.437354689358,FSHlN-v9xh5j__39K-f9Bg,https://s3-media1.fl.yelpcdn.com/bphoto/l7QCjw53fehRRYrNv30r8Q/o.jpg,False,"{'address1': '615 Nostrand Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['615 Nostrand Ave', 'Brooklyn, NY 11216']}",Rosalia's Cafe,+17187584640,,5.0,5,[],https://www.yelp.com/biz/rosalias-cafe-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
3,brooklyn-tea-brooklyn,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.68084, 'longitude': -73.94982}",(347) 240-4281,2876.9803762580555,n8iCQb7mRUwV--vtIO7hsg,https://s3-media3.fl.yelpcdn.com/bphoto/b96_owEeLbZy5fQfNiXhlg/o.jpg,False,"{'address1': '524 Nostrand Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['524 Nostrand Ave', 'Brooklyn, NY 11216']}",Brooklyn Tea,+13472404281,,5.0,24,[],https://www.yelp.com/biz/brooklyn-tea-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
4,e-bite-brooklyn,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.69314, 'longitude': -73.97307}",(929) 337-6038,3850.9441551692075,GS0K4qKF03bdetcB-CVflg,https://s3-media2.fl.yelpcdn.com/bphoto/YzAAUo3bczxCpFbNLaUC8w/o.jpg,False,"{'address1': '336 Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['336 Myrtle Ave', 'Brooklyn, NY 11205']}",E-bite,+19293376038,,5.0,4,"['delivery', 'pickup']",https://www.yelp.com/biz/e-bite-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
5,tobys-estate-coffee-brooklyn-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'internetcafe', 'title': 'Internet Cafes'}]","{'latitude': 40.70355, 'longitude': -73.93095}",(347) 425-8815,5860.949158272546,dSqm2_zTHAOF5IHDgJrHgQ,https://s3-media1.fl.yelpcdn.com/bphoto/7F71rIyJnOSj5O2YVdhPfA/o.jpg,False,"{'address1': '8 Wilson Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['8 Wilson Ave', 'Brooklyn, NY 11206']}",Toby's Estate Coffee,+13474258815,,3.0,5,[],https://www.yelp.com/biz/tobys-estate-coffee-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
6,smør-new-york,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.72927, 'longitude': -73.98153}",(646) 478-8391,7933.137612569579,QEY6X80_WXLmCvpOxphzxA,https://s3-media1.fl.yelpcdn.com/bphoto/IBAD_rZ4J820fT7-IpjUbg/o.jpg,False,"{'address1': '441 E 12th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['441 E 12th St', 'New York, NY 10009']}",Smør,+16464788391,,4.5,6,"['delivery', 'pickup']",https://www.yelp.com/biz/sm%C3%B8r-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
7,sweetie-house-brooklyn-2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.63968, 'longitude': -74.01217}",(718) 567-8998,4314.973198767808,erPEzDQbDYgF0ogzt9dIsQ,https://s3-media3.fl.yelpcdn.com/bphoto/BxMAZod-kcDZGUrcJtGFDA/o.jpg,False,"{'address1': '5701 6th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5701 6th Ave', 'Brooklyn, NY 11220']}",Sweetie House,+17185678998,,3.0,16,[],https://www.yelp.com/biz/sweetie-house-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
8,luxamor-nyc-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 40.72887, 'longitude': -74.00082}",,8288.878963665105,eMljcmgJIeJF7t4UvMMT7Q,https://s3-media3.fl.yelpcdn.com/bphoto/k75M1nfxBL64RSOpNznFSg/o.jpg,False,"{'address1': '176 Bleecker St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['176 Bleecker St', 'New York, NY 10012']}",Luxamor NYC,,$,4.0,51,[],https://www.yelp.com/biz/luxamor-nyc-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
9,ole-and-steen-new-york,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.73802, 'longitude': -73.99022}",(929) 209-1020,9039.88291725464,K2d_jyiym-61tHTFeHrk2g,https://s3-media2.fl.yelpcdn.com/bphoto/z4yCYccclJj1-xPgjYxNzw/o.jpg,False,"{'address1': '873 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['873 Broadway', 'New York, NY 10003']}",Ole & Steen,+19292091020,,4.0,41,[],https://www.yelp.com/biz/ole-and-steen-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
10,starbucks-brooklyn-74,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.626378, 'longitude': -73.916889}",(718) 251-3518,5583.608249166879,UZrBIcjGNNx_S7sR5TaRIQ,https://s3-media1.fl.yelpcdn.com/bphoto/-UyWjHsyB5CYK63RYv-arg/o.jpg,False,"{'address1': '2177 Ralph Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['2177 Ralph Ave', 'Brooklyn, NY 11234']}",Starbucks,+17182513518,,4.0,7,[],https://www.yelp.com/biz/starbucks-brooklyn-74?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
11,springbone-kitchen-new-york-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.70374, 'longitude': -74.01046}",(917) 639-3655,6179.458138164982,HqctC520WAFC5D-U8Ln--g,https://s3-media1.fl.yelpcdn.com/bphoto/RjUFqbploNXU2oDHIHUqtQ/o.jpg,False,"{'address1': '74 Pearl St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['74 Pearl St', 'New York, NY 10004']}",Springbone Kitchen,+19176393655,,3.0,5,"['delivery', 'pickup']",https://www.yelp.com/biz/springbone-kitchen-new-york-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
12,macao-imperial-tea-new-york,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.71789, 'longitude': -73.99692}",(646) 756-4051,7029.385433059564,SJPb5MbD2FeqeuNEvmlAqQ,https://s3-media1.fl.yelpcdn.com/bphoto/a0zGlLXbLRwqhYjGmbm68A/o.jpg,False,"{'address1': '173 Hester St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['173 Hester St', 'New York, NY 10013']}",Macao Imperial Tea,+16467564051,,5.0,8,[],https://www.yelp.com/biz/macao-imperial-tea-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
13,angelina-bakery-new-york,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.75498, 'longitude': -73.99166}",(917) 261-4534,10898.839408568589,0tJEDmeNMLueSGLNTF0JFg,https://s3-media2.fl.yelpcdn.com/bphoto/jDKlrnuoS7RJqwe9OsA5fw/o.jpg,False,"{'address1': '575 8th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['575 8th Ave', 'New York, NY 10018']}",Angelina Bakery,+19172614534,,4.0,9,[],https://www.yelp.com/biz/angelina-bakery-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
14,sip-a-cup-long-island-city,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7686472, 'longitude': -73.9248045}",,12739.935106753288,JagdE5Vv84kTkHga4Th2EA,https://s3-media2.fl.yelpcdn.com/bphoto/9WCGM434XI-SSGERYZZATA/o.jpg,False,"{'address1': '2517 30th Ave', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11102', 'country': 'US', 'state': 'NY', 'display_address': ['2517 30th Ave', 'Long Island City, NY 11102']}",Sip A Cup,,,5.0,6,[],https://www.yelp.com/biz/sip-a-cup-long-island-city?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
15,ralphs-coffee-new-york-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7716587057718, 'longitude': -73.9657659083605}",,12559.238649890387,qGvo8VHrY85b4Ze-JaIjYg,https://s3-media2.fl.yelpcdn.com/bphoto/UJKV8umIeYxfhGGIjsqyUg/o.jpg,False,"{'address1': '888 Madison Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['888 Madison Ave', 'New York, NY 10021']}",Ralph's Coffee,,,4.5,3,[],https://www.yelp.com/biz/ralphs-coffee-new-york-4?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
16,feroce-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.74634, 'longitude': -73.99096}",(212) 514-6699,9951.889561864336,4zy3qFOPo-CoR9yvMPBv3Q,https://s3-media3.fl.yelpcdn.com/bphoto/CyV03KnTTPH98giATQwEfQ/o.jpg,False,"{'address1': '105 W 28th St 6th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['105 W 28th St 6th Ave', 'New York, NY 10001']}",Feroce,+12125146699,,5.0,2,[],https://www.yelp.com/biz/feroce-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
17,mahjong-cafe-queens,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.765618896449, 'longitude': -73.7721162098232}",(929) 999-6996,20310.84144437299,6slqw-QnTxXASnaFxDfksw,https://s3-media1.fl.yelpcdn.com/bphoto/r67CMjyLVm5OtOoXYGpNAQ/o.jpg,False,"{'address1': '38-36 Bell Blvd', 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['38-36 Bell Blvd', 'Queens, NY 11361']}",Mahjong Cafe,+19299996996,,4.0,30,[],https://www.yelp.com/biz/mahjong-cafe-queens?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
18,mia-s-bakery-new-york,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7596408145034, 'longitude': -73.984548577331}",(917) 261-4437,11313.528874744645,sM1mrw5y2ttH6GHNTRNieg,https://s3-media3.fl.yelpcdn.com/bphoto/paOPafqgBh6sUl6BSvKzSQ/o.jpg,False,"{'address1': '716 7th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['716 7th Ave', 'New York, NY 10036']}",Mia’s Bakery,+19172614437,,4.5,33,[],https://www.yelp.com/biz/mia-s-bakery-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
19,black-press-coffee-new-york-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.77802, 'longitude': -73.97855}",,13296.8601970563,tNecauWa3jNwDiVMA4okgg,https://s3-media1.fl.yelpcdn.com/bphoto/WubuOY1DgCTWMxD81qqnbA/o.jpg,False,"{'address1': '274 Columbus Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['274 Columbus Ave', 'New York, NY 10023']}",Black Press Coffee,,,4.5,12,[],https://www.yelp.com/biz/black-press-coffee-new-york-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
20,starbucks-reserve-roastery-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7416, 'longitude': -74.00535}",(212) 691-0531,9752.341239613845,NsHtwZBpio1jKfA7CwHZOA,https://s3-media3.fl.yelpcdn.com/bphoto/XMkJnVeM0oOCd-OLkmVZYA/o.jpg,False,"{'address1': '61 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['61 9th Ave', 'New York, NY 10011']}",Starbucks Reserve Roastery,+12126910531,$$,4.0,168,[],https://www.yelp.com/biz/starbucks-reserve-roastery-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
21,super-nice-coffee-and-bakery-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.79914, 'longitude': -73.94098}",,15760.6619350416,T5kcIHgs0fBq0GfKjGPG0g,https://s3-media3.fl.yelpcdn.com/bphoto/8X04diwmT8ZZVBtdjzxCSw/o.jpg,False,"{'address1': '156 E 117th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['156 E 117th St', 'New York, NY 10035']}",Super Nice Coffee and Bakery,,,5.0,4,[],https://www.yelp.com/biz/super-nice-coffee-and-bakery-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
22,momo-ashi-bayside,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'waffles', 'title': 'Waffles'}]","{'latitude': 40.7642746295096, 'longitude': -73.7712760729056}",(718) 819-8848,20281.508350236152,Hht3GaTFj8qXDldQZrXCrQ,https://s3-media3.fl.yelpcdn.com/bphoto/ZNdx61B7xFznFCidokBWcw/o.jpg,False,"{'address1': '40-06 Bell Blvd', 'address2': '', 'address3': None, 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['40-06 Bell Blvd', 'Bayside, NY 11361']}",Momo Ashi,+17188198848,,4.0,49,[],https://www.yelp.com/biz/momo-ashi-bayside?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
23,il-piccolo-ristoro-new-york-3,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.7510202366369, 'longitude': -74.0024627151246}",(212) 564-3337,10681.33339419982,SW0pk2_VSPpe000BUwknYg,https://s3-media1.fl.yelpcdn.com/bphoto/sPPtRZwGTpeZPpp1jAiWGQ/o.jpg,False,"{'address1': '508 West 28th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['508 West 28th St', 'New York, NY 10001']}",Il Piccolo Ristoro,+12125643337,,5.0,3,"['delivery', 'pickup']",https://www.yelp.com/biz/il-piccolo-ristoro-new-york-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
24,bluestone-lane-new-york-27,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.73934, 'longitude': -73.98957}",(718) 374-6858,9154.512102739245,pxcp0faIbkBJY57G4v4_jw,https://s3-media2.fl.yelpcdn.com/bphoto/WaPOizap0mpe15YNNRVjSw/o.jpg,False,"{'address1': '902 Broadway', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['902 Broadway', 'New York, NY 10010']}",Bluestone Lane,+17183746858,,3.0,4,[],https://www.yelp.com/biz/bluestone-lane-new-york-27?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
25,ourika-new-york,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]","{'latitude': 40.72008, 'longitude': -73.98468}",(917) 246-3586,6970.446915359492,C2mqlVTfGUdcoWq9JzX71Q,https://s3-media2.fl.yelpcdn.com/bphoto/2q4wYAkIPrkRyRSHpQdraA/o.jpg,False,"{'address1': '37 Clinton St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['37 Clinton St', 'New York, NY 10002']}",Ourika,+19172463586,,3.0,1,"['delivery', 'pickup']",https://www.yelp.com/biz/ourika-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
26,hotel-chocolat-new-york,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.75277, 'longitude': -73.97491}",(646) 590-4400,10477.96260160085,mBgxMYxUkPGJYU8BSyiMLA,https://s3-media2.fl.yelpcdn.com/bphoto/DVLcb9OTPLkLUmEH3JmdqA/o.jpg,False,"{'address1': '441 Lexington Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['441 Lexington Ave', 'New York, NY 10017']}",Hotel Chocolat,+16465904400,,4.5,13,[],https://www.yelp.com/biz/hotel-chocolat-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,yes
