category1,category2,category3,category4,alcohol,ambience,noise_level,phone,is_closed,name,yelp_url,url,price,rating,review_count,first_review_rating,first_review_date,transactions,transactions2,transactions3,hot_and_new,latitude,longitude,address1,address2,address3,city,zip_code,country,state
Italian,,,,Full Bar,Casual,Average,(718) 788-6225,FALSE,Da Nonna Rosa,https://www.yelp.com/biz/da-nonna-rosa-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,4,293,5,1/15/2011,pickup,restaurant_reservation, delivery ,no,40.67283,-73.97682,140 7th Ave,,,Brooklyn,11215,US,NY
Mediterranean,,,,No,Casual,Quiet,(347) 689-3800,FALSE,Lavatera Grill,https://www.yelp.com/biz/lavatera-grill-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,� Business websitelavaterabistro.com,$,4,34,5,8/3/2017,pickup,, delivery ,no,40.69126,-73.99072,88 Livingston St,,,Brooklyn,11201,US,NY
Italian ,Gluten-Free,Breakfast&Brunch,,Beer & Wine Only,"Casual, Intimate",Average,(718) 388-4810,FALSE,Testo,https://www.yelp.com/biz/testo-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,testobrooklyn.com,$$,4.5,173,5,7/7/2012,pickup,restaurant_reservation,delivery,no,40.708324,-73.946988,141 Leonard St,,,Brooklyn,11206,US,NY
Italian,,,,Beer & Wine Only,"Casual, Intimate",Quiet,(718) 389-8600,FALSE,Scalino,https://www.yelp.com/biz/scalino-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,4.5,200,5,2/23/2014,pickup,restaurant_reservation, delivery ,no,40.7244699,-73.95151,659 Manhattan Ave,,,Brooklyn,11222,US,NY
Korean,,,,Full Bar,"Hipster, Casual, Trendy, Intimate",Average,(347) 987-3042,FALSE,Mokbar Brooklyn,https://www.yelp.com/biz/mokbar-brooklyn-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,mokbar.com,$$,3.5,115,5,2/6/2017,pickup,restaurant_reservation, delivery ,no,40.68114853,-73.97567749,212 Flatbush Ave,,,Brooklyn,11217,US,NY
Chinese ,Asian Fusion,Noodles,,Full Bar,,,(718) 628-3731,FALSE,Mission Chinese Food,https://www.yelp.com/biz/mission-chinese-food-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,https://www.yelp.com/biz_redir?url=https%3A%2F%2Fwww.missionchinesefood.com%2Fbrooklyn%2F&website_link_type=website&src_bizid=IoAUbSudW1Mds5_XY_01Rg&cachebuster=1553039503&s=82840dd1f94782493d32412fbb5908b1d74db06834ce4cde12804b181002b3b6,,3.5,30,5,10/20/2018,pickup,restaurant_reservation, delivery ,no,40.70933,-73.92315,599 Johnson Ave,,,Brooklyn,11237,US,NY
Vietnamese,,,,Full Bar,Casual,,(347) 987-3712,FALSE,MeKong BK,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,mekongbk.com,$$,3.5,64,4,6/1/2017,pickup,restaurant_reservation, delivery ,no,40.68928529,-73.96886218,250 Dekalb Ave,,,Brooklyn,11205,US,NY
Vietnamese ,Food Stands,,,,,,,FALSE,Bird's Eye Vietnamese,https://www.yelp.com/biz/birds-eye-vietnamese-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,birdseyeviet.com,,5,1,5,3/12/2017,,,,no,40.6854165,-73.9777474,1 Hanson Pl,,,Brooklyn,11243,US,NY
Bars ,American (New),,,Full Bar,Casual,Average,(718) 243-9005,FALSE,Superfine,https://www.yelp.com/biz/superfine-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,superfine.nyc,$$,3.5,423,4,2/8/2006,pickup,restaurant_reservation,,no,40.702236,-73.987426,126 Front St,,,Brooklyn,11201,US,NY
Italian ,Pizza,Breakfast&Brunch,,Full Bar,Trendy,Average,(718) 928-7100,FALSE,Lea,https://www.yelp.com/biz/lea-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,leabrooklyn.com,$$,3.5,299,5,12/26/2013,pickup,restaurant_reservation, delivery ,no,40.63932,-73.96799,1022 Cortelyou Rd,,,Brooklyn,11218,US,NY
Caribbean ,Bakeries,,,No,Casual,Average,(718) 469-9049,FALSE,Island Express,https://www.yelp.com/biz/island-express-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,islandexpressgrill.com,$,4.5,96,5,5/8/2016, pickup ,,delivery,no,40.64699104,-73.95833771,998 Flatbush Ave,,,Brooklyn,11226,US,NY
Indian,,,,No,Casual,Quiet,(718) 484-0004,FALSE,Bombay Grill,https://www.yelp.com/biz/bombay-grill-brooklyn-5?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,brooklynbombaygrill.com,$$,4.5,172,5,4/4/2015,pickup,restaurant_reservation, delivery ,no,40.6839,-73.9541799,1176 Bedford Ave,,,Brooklyn,11216,US,NY
Sushi Bars ,Japanese,,,Beer & Wine Only,Casual,Average,(718) 935-0575,FALSE,Ki Sushi,https://www.yelp.com/biz/ki-sushi-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,4,665,5,7/31/2006,pickup,restaurant_reservation,delivery,no,40.68764,-73.9901,122 Smith St,,,Brooklyn,11201,US,NY
Cocktail Bars ,Italian,WineBars,,Full Bar,"Casual, Intimate, Romantic, Classy",Average,(929) 250-2875,FALSE,Ammazzacaffè,https://www.yelp.com/biz/ammazzacaff%C3%A8-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,ammazzacaffe.nyc,$$,4.5,112,5,4/7/2017,pickup,restaurant_reservation, delivery ,no,40.7113172,-73.9446243,702 Grand St,,,Brooklyn,11211,US,NY
Kosher ,Smokehouse,,,No,Casual,Loud,(347) 425-0524,FALSE,Izzy's Brooklyn Smokehouse,https://www.yelp.com/biz/izzys-brooklyn-smokehouse-crown-heights?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,izzyssmokehouse.com,$$$,4,122,5,8/24/2015,pickup,,,no,40.66487,-73.9369,397 Troy Ave,,,Crown Heights,11213,US,NY
Turkish,,,,No,"Casual, Trendy, Classy",Average,(929) 292-2353,FALSE,Istanbul Bay,https://www.yelp.com/biz/istanbul-bay-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,4.5,129,1,8/21/2016,pickup,, delivery ,no,40.62574793,-74.02433523,8002 5th Ave,,,Brooklyn,11209,US,NY
Cafes ,Desserts,,,,,,(646) 494-3630,FALSE,Petee's Cafe,https://www.yelp.com/biz/petees-cafe-brooklyn-4?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,peteespie.com,$$,4.5,49,4,5/2/2018,pickup,, delivery ,no,40.693794,-73.964702,505 Myrtle Ave,,,Brooklyn,11205,US,NY
Italian ,Wine Bars,Pizza,,Beer & Wine Only,Casual,Average,(347) 763-0152,FALSE,Adelina's,https://www.yelp.com/biz/adelinas-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,adelinasbk.com,$$,4,157,4,7/2/2012,pickup,restaurant_reservation, delivery ,no,40.7305,-73.95339,159 Greenpoint Ave,,,Brooklyn,11222,US,NY
Venezuelan,,,,No,Casual,Average,(718) 484-4715,FALSE,Cachapas Brooklyn,https://www.yelp.com/biz/cachapas-brooklyn-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$,4.5,58,5,6/6/2017,pickup,, delivery ,no,40.67333,-73.88706,2311 Pitkin Ave,,,Brooklyn,11207,US,NY
Italian,,,,Full Bar,Casual,Average,(718) 622-5300,FALSE,Roman's,https://www.yelp.com/biz/romans-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,romansnyc.com,$$$,3.5,219,4,12/5/2009,,,,no,40.689671,-73.96953,243 DeKalb Ave,,,Brooklyn,11205,US,NY
Bars ,Cafes,Cajun/Creole,,Full Bar,"Hipster, Casual",Average,(929) 234-3500,FALSE,Heavy Woods,https://www.yelp.com/biz/heavy-woods-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,heavywoodsbar.com,$$,4,241,4,9/10/2012,pickup,, delivery ,no,40.7057052,-73.92124593,50 Wyckoff Ave,,,Brooklyn,11237,US,NY
Steakhouses,,,,Full Bar,Classy,Quiet,(718) 389-3757,FALSE,Amber Steak House,https://www.yelp.com/biz/amber-steak-house-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,ambersteak.house,$$$,4.5,267,3,6/2/2010,pickup,restaurant_reservation,,no,40.72446417,-73.94901804,119 Nassau Ave,,,Brooklyn,11222,US,NY
Italian,,,,Full Bar,Intimate,Average,(718) 254-9200,FALSE,River Deli,https://www.yelp.com/biz/river-deli-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,3.5,177,4,5/8/2010,pickup,restaurant_reservation,,no,40.69368,-73.99858,32 Joralemon St,,,Brooklyn,11201,US,NY
Spanish ,Dominican,,,Beer & Wine Only,Casual,Average,(718) 684-5187,FALSE,El Castillo De Jagua,https://www.yelp.com/biz/el-castillo-de-jagua-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,elcastillodejagua.com,$,4,64,5,3/10/2016,pickup,,delivery,no,40.65671795,-73.95992003,679 Flatbush Ave,,,Brooklyn,11225,US,NY
Seafood ,Seafood Markets,,,Beer & Wine Only,Casual,Average,(718) 349-0400,FALSE,Greenpoint Fish & Lobster,https://www.yelp.com/biz/greenpoint-fish-and-lobster-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,greenpointfish.com,$$,4,302,5,8/12/2014,pickup,,,no,40.724128,-73.9491199,114 Nassau Ave,,,Brooklyn,11222,US,NY
Italian ,Pizza,Gluten-Free,,,,,(347) 725-4772,FALSE,Casa Conte,https://www.yelp.com/biz/casa-conte-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,,5,5,5,11/12/2018,,,,no,40.68332,-74.00337,257 Columbia St,,,Brooklyn,11231,US,NY
American (New),,,,Full Bar,Intimate,Average,(718) 389-8100,FALSE,Anella,https://www.yelp.com/biz/anella-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,anellabrooklyn.com,$$,4,388,2,5/11/2009,pickup,restaurant_reservation, delivery ,no,40.73327,-73.95786,222 Franklin St,,,Brooklyn,11222,US,NY
Indian,,,,Beer & Wine Only,Romantic,Quiet,(718) 768-7777,FALSE,Indian Spice,https://www.yelp.com/biz/indian-spice-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,indianspiceny.com,$$,4,142,5,1/27/2015,pickup,restaurant_reservation, delivery ,no,40.66603031,-73.9819403,351 7th Ave,,,Brooklyn,11215,US,NY
Vietnamese,,,,No,Casual,Quiet,(718) 788-8882,FALSE,Henry's,https://www.yelp.com/biz/henrys-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$,4,144,4,8/21/2009,pickup,, delivery ,no,40.66337204,-73.98414612,433 7th Ave,,,Brooklyn,11215,US,NY
Vegan ,Asian Fusion,Ramen,,No,"Hipster, Casual, Trendy",Average,(347) 435-3660,FALSE,Buntopia,https://www.yelp.com/biz/buntopia-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,buntopiany.com,$$,4,123,3,1/26/2017,pickup,,,no,40.69598,-73.93398,994 Broadway,,,Brooklyn,11221,US,NY
Seafood ,Peruvian,CocktailBars,,Full Bar,Intimate,Quiet,(718) 387-0563,FALSE,Desnuda,https://www.yelp.com/biz/desnuda-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,desnudawbk.com,$$,4,186,5,4/3/2013,,restaurant_reservation,,no,40.713046,-73.958968,221 S 1st St,,,Brooklyn,11211,US,NY
Italian,,,,,,,,FALSE,FRADEI ITALIAN BISTRO,https://www.yelp.com/biz/fradei-italian-bistro-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,,5,3,5,1/19/2019,,,,yes,40.68656,-73.97433,99 South Portland Ave,,,Brooklyn,11217,US,NY
Burgers ,Ice Cream & Frozen Yogurt,FoodTrucks,,Beer & Wine Only,"Hipster, Casual",Loud,,FALSE,Mister Dips,https://www.yelp.com/biz/mister-dips-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,4,130,5,9/29/2016,,,,no,40.72227963,-73.95712064,111 N 12th St,,,Brooklyn,11249,US,NY
Burgers ,American (Traditional),Sandwiches,,Beer & Wine Only,Casual,Average,(718) 369-9527,FALSE,Bonnie's Grill,https://www.yelp.com/biz/bonnies-grill-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,4,676,5,4/12/2005,pickup,restaurant_reservation, delivery ,no,40.674302,-73.982406,278 5th Ave,,,Brooklyn,11215,US,NY
Seafood,,,,No,Casual,Average,(718) 451-0204,FALSE,Seabreeze Food,https://www.yelp.com/biz/seabreeze-food-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,seabreezefood.com,$$,3.5,143,5,6/24/2016,pickup,,,no,40.63887298,-73.9193932,1562 Ralph Ave,,,Brooklyn,11236,US,NY
Middle Eastern ,Falafel,,,No,Casual,Average,(718) 218-7607,FALSE,Oasis,https://www.yelp.com/biz/oasis-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$,4,587,2,9/22/2005,pickup,,,no,40.71775485,-73.95736326,161 N 7th St,,,Brooklyn,11211,US,NY
Mediterranean ,Middle Eastern,Kebab,,Full Bar,Casual,Average,(347) 422-0401,FALSE,Dar 525,https://www.yelp.com/biz/dar-525-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,dar525.com,$$,4,413,5,6/16/2012,pickup,restaurant_reservation, delivery ,no,40.711266,-73.950317,525 Grand St,,,Brooklyn,11211,US,NY
Noodles ,Chinese,Soup,,No,"Casual, Trendy, Intimate",Average,(347) 457-6618,FALSE,Meet Noodles,https://www.yelp.com/biz/meet-noodles-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,4,79,5,3/29/2018,pickup,restaurant_reservation,delivery,no,40.63979,-74.00546,5216 8th Ave,,,Brooklyn,11220,US,NY
Dim Sum ,Cantonese,TeaRooms,,Beer & Wine Only,Casual,Average,(718) 388-8988,FALSE,Dim Sum Bar,https://www.yelp.com/biz/dim-sum-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,4,164,4,9/20/2015,pickup,restaurant_reservation, delivery ,no,40.714728,-73.961372,167 Grand St,,,Brooklyn,11249,US,NY
Sushi Bars,,,,Beer & Wine Only,Casual,Average,(718) 222-0308,FALSE,Sushi Gallery,https://www.yelp.com/biz/sushi-gallery-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,$$,4.5,124,5,5/3/2009,pickup,,delivery,no,40.69759707,-73.99336608,71 Clark St,,,Brooklyn,11201,US,NY
Kosher ,Middle Eastern,,,No,,,(718) 771-3038,FALSE,Mama Kitchen,https://www.yelp.com/biz/mama-kitchen-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,mamakitchenny.com,,4.5,25,5,6/28/2017,pickup,,,no,40.67889936,-73.92725669,7 Rochester Ave,,,Brooklyn,11233,US,NY
Asian Fusion ,Dim Sum,Thai,,Full Bar,"Casual, Trendy",Average,(718) 349-0011,FALSE,Baoburg,https://www.yelp.com/biz/baoburg-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,baoburg.com,$$,4,184,5,5/20/2016,pickup,, delivery ,no,40.72349293,-73.95033219,614 Manhattan Ave,,,Brooklyn,11222,US,NY
Greek ,Mediterranean,,,Full Bar,Casual,Average,(718) 599-1911,FALSE,Ela Taverna,https://www.yelp.com/biz/ela-taverna-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,elatavernanyc.com,$$,4,93,5,7/27/2017, pickup,restaurant_reservation,delivery,no,40.71916,-73.9586,98 Berry St,,,Brooklyn,11249,US,NY
American (New),,,,Full Bar,Casual,Average,(718) 942-4255,FALSE,James,https://www.yelp.com/biz/james-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,� Business websitejamesrestaurantny.com,$$$,3.5,418,4,6/26/2008,pickup,,,no,40.678984,-73.971489,605 Carlton Ave,,,Brooklyn,11238,US,NY
Cocktail Bars ,British,ModernEuropean,,Full Bar,,Average,(718) 389-3828,FALSE,Cherry Point,https://www.yelp.com/biz/cherry-point-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,cherrypointnyc.com,$$,4.5,117,5,5/14/2016,pickup,restaurant_reservation,delivery,no,40.72449542,-73.95115751,664 Manhattan Ave,,,Brooklyn,11222,US,NY
Italian ,Breakfast & Brunch,Burgers,,Full Bar,Casual,Average,(347) 799-1230,FALSE,Belli Osteria,https://www.yelp.com/biz/belli-osteria-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,bellibrooklyn.com,$$,4,216,4,12/10/2012, pickup ,restaurant_reservation,delivery,no,40.68351998,-73.96690242,860 Fulton St,,,Brooklyn,11238,US,NY
Vegetarian ,Comfort Food,PanAsian,,,,,(718) 388-4232,FALSE,Tofubox,https://www.yelp.com/biz/tofubox-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,,5,34,5,12/8/2018,pickup,, delivery ,no,40.71125,-73.9468,632 Grand St,,,Brooklyn,11211,US,NY
Indian ,Halal,,,No,Casual,Quiet,(347) 533-6811,FALSE,King of Tandoor,https://www.yelp.com/biz/king-of-tandoor-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,kingoftandoorny.us,$$,4,237,4,8/30/2009,pickup,restaurant_reservation, delivery ,no,40.65889359,-73.96085358,600 Flatbush Ave,,,Brooklyn,11225,US,NY
Cocktail Bars ,Hot Dogs,,,Full Bar,Casual,Average,(718) 852-2184,FALSE,The Hop Shop Brooklyn,https://www.yelp.com/biz/the-hop-shop-brooklyn-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,thehopshopbk.com,$,4.5,45,5,5/11/2015,pickup,restaurant_reservation,,no,40.6875,-74.00135,121 Columbia St,,,Brooklyn,11231,US,NY
Chicken Shop ,Sandwiches,,,No,,,(718) 618-7339,FALSE,Lula Bird,https://www.yelp.com/biz/lula-bird-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,lulabirdnyc.com,,4,83,5,2/2/2018,pickup,, delivery ,no,40.67096,-73.95054,814 Nostrand Ave,,,Brooklyn,11216,US,NY
Comfort Food,,,,,,,(347) 789-3108,FALSE,Betty's Brooklyn Bistro,https://www.yelp.com/biz/bettys-brooklyn-bistro-new-york?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,,4.5,5,5,1/21/2019,pickup,, delivery ,yes,40.64769,-73.96784,1219 Church Ave,,,New York,11218,US,NY
Italian ,Desserts,Seafood,,Beer & Wine Only,Casual,Average,(718) 875-8689,FALSE,Two Toms Restaurant,https://www.yelp.com/biz/two-toms-restaurant-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,twotomsrestaurant.com,$$$,4,68,4,4/4/2007,pickup,restaurant_reservation,,no,40.67805862,-73.98532104,255 3rd Ave,,,Brooklyn,11215,US,NY
German,,,,,Casual,,(718) 935-0300,FALSE,Black Forest Brooklyn,https://www.yelp.com/biz/black-forest-brooklyn-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,Business websiteblackforestbrooklyn.com,$$,3.5,353,4,12/2/2017,pickup,, delivery ,no,40.6867553,-73.9750998,733 Fulton St,,,Brooklyn,11217,US,NY
French ,Cafes,WineBars,,Full Bar,Casual,Average,(718) 788-6600,FALSE,Couleur Café,https://www.yelp.com/biz/couleur-caf%C3%A9-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,couleurcafeny.com,$$,4,181,4,5/31/2011,pickup,,,no,40.6633799,-73.98433,435 7th Ave,,,Brooklyn,11215,US,NY
Caribbean ,Cocktail Bars,Sandwiches,,Full Bar,"Hipster, Casual, Trendy, Intimate",Average,(347) 425-0888,FALSE,Sally Roots,https://www.yelp.com/biz/sally-roots-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,sallyroots.com,$$,4,206,5,9/19/2016,pickup,restaurant_reservation,,no,40.702756,-73.916372,195 Wyckoff Ave,,,Brooklyn,11237,US,NY
American (New),,,,Full Bar,Hipster,Average,(718) 384-1441,FALSE,Marlow & Sons,https://www.yelp.com/biz/marlow-and-sons-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,marlowandsons.com,$$$,4,510,5,10/11/2005,pickup,,,no,40.71061269,-73.9658814,81 Broadway,,,Brooklyn,11249,US,NY
American (New) ,Wine Bars,Steakhouses,,Beer & Wine Only,Hipster,Average,(718) 384-5054,FALSE,St. Anselm,https://www.yelp.com/biz/st-anselm-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,stanselm.net,$$$,4,759,5/15/2010,,,,,no,40.7143299,-73.95604,355 Metropolitan Ave,,,Brooklyn,11211,US,NY
