,categories,coordinates,display_phone,is_closed,location,name,phone,price,rating,review_count,transactions,hot_and_new
1160,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.703415, 'longitude': -73.991409}",(718) 650-3900,False,"{'address1': '55 Water St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['55 Water St', 'Brooklyn, NY 11201']}",Cecconi's Dumbo,17186503900.0,$$$,3.5,457,[],
1161,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.686409, 'longitude': -73.9666214}",(718) 576-3584,False,"{'address1': '132 Greene Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['132 Greene Ave', 'Brooklyn, NY 11238']}",Aita,17185763584.0,$$,4.0,237,[],
1162,"[{'alias': 'izakaya', 'title': 'Izakaya'}]","{'latitude': 40.70783, 'longitude': -73.92068}",(347) 627-6156,False,"{'address1': '321 Starr St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['321 Starr St', 'Brooklyn, NY 11237']}",Teo,13476276156.0,,4.5,20,[],
1163,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.70318, 'longitude': -73.9946499}",(718) 522-5200,False,"{'address1': '1 Water St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Water St', 'Brooklyn, NY 11201']}",The River Café,17185225200.0,$$$$,4.0,1015,[],
1164,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.69171, 'longitude': -73.98453}",(718) 858-8940,False,"{'address1': '216 Duffield St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['216 Duffield St', 'Brooklyn, NY 11201']}",Kimoto Rooftop,17188588940.0,$$,3.5,370,"['delivery', 'restaurant_reservation', 'pickup']",
1165,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.71807, 'longitude': -73.960044}",(718) 384-8850,False,"{'address1': '114 N 6th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['114 N 6th St', 'Brooklyn, NY 11211']}",Sea,17183848850.0,$$,3.5,2804,"['delivery', 'pickup']",
1166,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.68594, 'longitude': -73.991274}",(917) 909-1248,False,"{'address1': '170 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['170 Smith St', 'Brooklyn, NY 11201']}",SSAM,19179091248.0,$$,4.0,347,"['delivery', 'pickup']",
1167,"[{'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.68781, 'longitude': -73.99576}",(718) 422-0065,False,"{'address1': '268 Clinton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['268 Clinton St', 'Brooklyn, NY 11201']}",La Vara,17184220065.0,$$$,4.0,333,[],
1168,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.6898958381239, 'longitude': -73.9722776709226}",(718) 624-4075,False,"{'address1': '264 Carlton Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['264 Carlton Ave', 'Brooklyn, NY 11205']}",Bisou Bisou,17186244075.0,$$,4.5,62,"['delivery', 'pickup']",
1169,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.69979, 'longitude': -73.99203}",(718) 625-3737,False,"{'address1': '38 Henry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['38 Henry St', 'Brooklyn, NY 11201']}",Noodle Pudding,17186253737.0,$$,4.0,538,[],
1170,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.6846046447754, 'longitude': -73.9921875}",(718) 855-7939,False,"{'address1': '210 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['210 Smith St', 'Brooklyn, NY 11201']}",Clover Club,17188557939.0,$$,4.0,719,"['delivery', 'pickup']",
1171,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.687542, 'longitude': -73.962334}",(718) 399-2337,False,"{'address1': '293 Grand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['293 Grand Ave', 'Brooklyn, NY 11238']}",Mekelburg's,17183992337.0,$$,4.0,227,"['delivery', 'pickup']",
1172,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7180814, 'longitude': -73.956634}",(929) 276-3528,False,"{'address1': '178 N 8th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['178 N 8th St', 'Brooklyn, NY 11211']}",Pearl's,19292763528.0,$$,4.0,420,"['delivery', 'pickup']",
1173,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.63965, 'longitude': -73.96754}",(718) 287-3101,False,"{'address1': '1108 Cortelyou Rd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['1108 Cortelyou Rd', 'Brooklyn, NY 11218']}",The Farm On Adderley,17182873101.0,$$,4.0,1108,[],
1174,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.68447, 'longitude': -73.99214}",(718) 625-3815,False,"{'address1': '214 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['214 Smith St', 'Brooklyn, NY 11201']}",Cafe Luluc,17186253815.0,$$,4.0,1288,[],
1175,"[{'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.6761199579391, 'longitude': -73.9745199680328}",(718) 783-0150,False,"{'address1': '52 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['52 7th Ave', 'Brooklyn, NY 11217']}",Ramen Danbo,17187830150.0,$$,4.5,56,[],
1176,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.69288, 'longitude': -73.98859}",(929) 296-7809,False,"{'address1': '345 Adams St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['345 Adams St', 'Brooklyn, NY 11201']}",CAVA,19292967809.0,,4.5,7,[],
1177,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'slovakian', 'title': 'Slovakian'}]","{'latitude': 40.67687, 'longitude': -73.98633}",(718) 222-0777,False,"{'address1': '295 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['295 3rd Ave', 'Brooklyn, NY 11215']}",Baba's Pierogies,17182220777.0,$$,4.5,341,"['delivery', 'pickup']",
1178,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.60956, 'longitude': -73.96209}",(718) 627-5750,False,"{'address1': '1953 Coney Island Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11223', 'country': 'US', 'state': 'NY', 'display_address': ['1953 Coney Island Ave', 'Brooklyn, NY 11223']}",Taci's Beyti,17186275750.0,$$,4.5,619,"['delivery', 'pickup']",
1179,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 40.6702019428734, 'longitude': -73.978986851871}",(718) 768-3555,False,"{'address1': '226 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['226 7th Ave', 'Brooklyn, NY 11215']}",HANKI Everyday Korean,17187683555.0,$$,4.0,89,"['delivery', 'pickup']",
1180,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.7354, 'longitude': -73.95528}",(718) 389-8990,False,"{'address1': '1073 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['1073 Manhattan Ave', 'Brooklyn, NY 11222']}",Lobster Joint,17183898990.0,$$,4.0,620,['delivery'],
1181,"[{'alias': 'trinidadian', 'title': 'Trinidadian'}]","{'latitude': 40.64666, 'longitude': -73.97048}",(718) 282-8190,False,"{'address1': '907 Church Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['907 Church Ave', 'Brooklyn, NY 11218']}",Suzy's Roti Parlour,17182828190.0,$$,4.5,110,"['delivery', 'pickup']",
1182,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.685512, 'longitude': -73.981986}",(347) 236-3417,False,"{'address1': '494 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['494 Atlantic Ave', 'Brooklyn, NY 11217']}",Hollow Nickel,13472363417.0,$$,4.0,199,"['delivery', 'pickup']",
1183,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.6754336, 'longitude': -73.9811254}",(929) 295-9031,False,"{'address1': '242 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['242 5th Ave', 'Brooklyn, NY 11215']}",Seed,19292959031.0,$$,4.5,178,"['delivery', 'pickup']",
1184,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]","{'latitude': 40.6687008, 'longitude': -73.9936051}",(718) 788-8070,False,"{'address1': '550 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['550 3rd Ave', 'Brooklyn, NY 11215']}",Surfish Bistro,17187888070.0,$$,4.0,285,[],
1185,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 40.673109, 'longitude': -73.9626279}",(347) 627-8298,False,"{'address1': '791 Washington Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['791 Washington Ave', 'Brooklyn, NY 11238']}",Oxalis,13476278298.0,,4.5,29,[],
1186,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.67713, 'longitude': -73.96869}",(718) 552-2610,False,"{'address1': '659 Vanderbilt Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['659 Vanderbilt Ave', 'Brooklyn, NY 11238']}",Olmsted,17185522610.0,$$$,4.0,302,[],
1187,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'empanadas', 'title': 'Empanadas'}]","{'latitude': 40.6824378967285, 'longitude': -73.9931335449219}",(347) 946-2493,False,"{'address1': '277 Smith St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['277 Smith St', 'Brooklyn, NY 11231']}",White Maize,13479462493.0,$,4.5,126,"['delivery', 'pickup']",
1188,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.6791804832269, 'longitude': -74.0105960311045}",(718) 596-8335,False,"{'address1': '277A Van Brunt St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['277A Van Brunt St', 'Brooklyn, NY 11231']}",Kevin's,17185968335.0,$$,4.0,145,[],
1189,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.6776201, 'longitude': -73.9838929}",(347) 429-7030,False,"{'address1': '604 Union St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['604 Union St', 'Brooklyn, NY 11215']}",Dinosaur Bar-B-Que,13474297030.0,$$,3.5,1483,"['delivery', 'pickup']",
1190,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.70463, 'longitude': -73.98783}",(718) 522-5356,False,"{'address1': '1 John St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 John St', 'Brooklyn, NY 11201']}",Celestine,17185225356.0,$$,4.0,140,[],
1191,"[{'alias': 'soulfood', 'title': 'Soul Food'}]","{'latitude': 40.717115, 'longitude': -73.940613}",(718) 576-3146,False,"{'address1': '251 Jackson St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['251 Jackson St', 'Brooklyn, NY 11211']}",Taste of Heaven,17185763146.0,$$,5.0,92,['pickup'],
1192,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6880326, 'longitude': -73.9819963}",(718) 237-8886,False,"{'address1': '318 Livingston St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['318 Livingston St', 'Brooklyn, NY 11217']}",Xifu Food,17182378886.0,$,4.5,90,[],
1193,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.71162, 'longitude': -73.95783}",(718) 599-0002,False,"{'address1': '254 S 2nd St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['254 S 2nd St', 'Brooklyn, NY 11211']}",L'industrie Pizzeria,17185990002.0,$,5.0,396,"['delivery', 'pickup']",
1194,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.66248, 'longitude': -73.9925}",(347) 916-1747,False,"{'address1': '652 5th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['652 5th Ave', 'Brooklyn, NY 11215']}",Tambour,13479161747.0,$$$,5.0,62,"['delivery', 'pickup']",
1195,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.67032, 'longitude': -73.98569}",(718) 701-1891,False,"{'address1': '408 5th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['408 5th Ave', 'Brooklyn, NY 11215']}",Chela Modern Mexican,17187011891.0,$$,4.5,241,"['delivery', 'pickup']",
1196,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'panasian', 'title': 'Pan Asian'}]","{'latitude': 40.68852, 'longitude': -73.98817}",(718) 797-1088,False,"{'address1': '311 Atlantic Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['311 Atlantic Ave', 'Brooklyn, NY 11201']}",Simple NYC-Downtown Brooklyn,17187971088.0,$$,5.0,61,"['delivery', 'pickup']",
1197,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.67297, 'longitude': -73.98332}",(718) 369-0082,False,"{'address1': '324 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['324 5th Ave', 'Brooklyn, NY 11215']}",Stone Park Cafe,17183690082.0,$$,4.0,866,[],
1198,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.722299, 'longitude': -73.956691}",(718) 307-7100,False,"{'address1': '111 N 12th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['111 N 12th St', 'Brooklyn, NY 11249']}",Westlight,17183077100.0,$$$,4.0,363,[],
1199,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.66452, 'longitude': -73.97989}",(347) 844-9480,False,"{'address1': '1021 8th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['1021 8th Ave', 'Brooklyn, NY 11215']}",Flora,13478449480.0,$$,5.0,42,[],
1200,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.714145, 'longitude': -73.965322}",(347) 222-6722,False,"{'address1': '348 Wythe Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['348 Wythe Ave', 'Brooklyn, NY 11249']}",Sunday in Brooklyn,13472226722.0,$$,4.0,525,"['pickup', 'delivery']",
1201,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.673484, 'longitude': -73.957267}",(718) 622-3100,False,"{'address1': '736 Franklin Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['736 Franklin Ave', 'Brooklyn, NY 11238']}",Chavela's,17186223100.0,$$,4.0,967,"['pickup', 'delivery']",
1202,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 40.67919, 'longitude': -74.011099}",(718) 222-1865,False,"{'address1': '318 Van Brunt St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['318 Van Brunt St', 'Brooklyn, NY 11231']}",Brooklyn Ice House,17182221865.0,$,4.5,209,[],
1203,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.66199, 'longitude': -73.99238}",(718) 499-1199,False,"{'address1': '667 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['667 5th Ave', 'Brooklyn, NY 11215']}",Korzo,17184991199.0,$$,4.0,415,['pickup'],
1204,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.687, 'longitude': -73.95479}",(718) 783-8000,False,"{'address1': '1102 Bedford Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1102 Bedford Ave', 'Brooklyn, NY 11216']}",King Of The Sea,17187838000.0,,4.0,38,[],
1205,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.706011, 'longitude': -73.932598}",(646) 886-0601,False,"{'address1': '18 Harrison Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['18 Harrison Pl', 'Brooklyn, NY 11206']}",Otis,16468860601.0,$$,5.0,156,[],
